Clock_Round,Service_Area,Bidder,bid_decision,prov_win_bid,prov_rank
72,West Bengal,Augere,No Bid,-,-
72,Himachal Pradesh,Augere,No Bid,-,-
72,Bihar,Augere,Bid,-,-
72,Orissa,Augere,No Bid,-,-
72,Assam,Augere,No Bid,-,-
72,North East,Augere,No Bid,-,-
72,Jammu & Kashmir,Augere,No Bid,-,-
72,Delhi,Bharti,Bid,"1,441.09",2
72,Mumbai,Bharti,Bid,"1,478.81",2
72,Kolkata,Bharti,No Bid,441.86,2
72,Maharashtra,Bharti,No Bid,915.64,2
72,Gujarat,Bharti,No Bid,-,-
72,Andhra Pradesh,Bharti,No Bid,-,-
72,Karnataka,Bharti,Bid,"1,047.04",2
72,Tamil Nadu,Bharti,Bid,"1,323.24",2
72,Kerala,Bharti,No Bid,-,-
72,Punjab,Bharti,No Bid,280.65,2
72,Haryana,Bharti,No Bid,-,-
72,Uttar Pradesh (East),Bharti,No Bid,-,-
72,Uttar Pradesh (West),Bharti,No Bid,-,-
72,Rajasthan,Bharti,No Bid,-,-
72,Madhya Pradesh,Bharti,No Bid,-,-
72,West Bengal,Bharti,No Bid,-,-
72,Himachal Pradesh,Bharti,No Bid,-,-
72,Bihar,Bharti,No Bid,-,-
72,Orissa,Bharti,No Bid,16.69,2
72,Assam,Bharti,No Bid,-,-
72,North East,Bharti,No Bid,-,-
72,Jammu & Kashmir,Bharti,No Bid,-,-
72,Delhi,Idea,No Bid,-,-
72,Mumbai,Idea,No Bid,-,-
72,Kolkata,Idea,No Bid,-,-
72,Maharashtra,Idea,No Bid,-,-
72,Gujarat,Idea,No Bid,-,-
72,Andhra Pradesh,Idea,No Bid,-,-
72,Karnataka,Idea,No Bid,-,-
72,Tamil Nadu,Idea,No Bid,-,-
72,Kerala,Idea,No Bid,-,-
72,Punjab,Idea,No Bid,-,-
72,Haryana,Idea,Bid,-,-
72,Uttar Pradesh (East),Idea,Bid,91.73,2
72,Uttar Pradesh (West),Idea,No Bid,-,-
72,Rajasthan,Idea,Bid,69.58,2
72,Madhya Pradesh,Idea,No Bid,-,-
72,West Bengal,Idea,No Bid,-,-
72,Himachal Pradesh,Idea,No Bid,-,-
72,Bihar,Idea,No Bid,-,-
72,Orissa,Idea,No Bid,-,-
72,Assam,Idea,Bid,-,-
72,North East,Idea,No Bid,-,-
72,Jammu & Kashmir,Idea,No Bid,-,-
72,Delhi,Infotel,Bid,"1,441.09",1
72,Mumbai,Infotel,Bid,"1,478.81",1
72,Kolkata,Infotel,-,446.27,1
72,Maharashtra,Infotel,-,924.79,1
72,Gujarat,Infotel,-,572.59,1
72,Andhra Pradesh,Infotel,-,912.36,1
72,Karnataka,Infotel,Bid,"1,047.04",1
72,Tamil Nadu,Infotel,Bid,"1,323.24",1
72,Kerala,Infotel,-,170.5,1
72,Punjab,Infotel,-,283.45,1
72,Haryana,Infotel,Bid,76.81,1
72,Uttar Pradesh (East),Infotel,Bid,91.73,1
72,Uttar Pradesh (West),Infotel,Bid,180.25,1
72,Rajasthan,Infotel,Bid,69.58,1
72,Madhya Pradesh,Infotel,Bid,80.7,1
72,West Bengal,Infotel,-,61.2,1
72,Himachal Pradesh,Infotel,-,15.15,1
72,Bihar,Infotel,Bid,18.39,1
72,Orissa,Infotel,Bid,16.85,1
72,Assam,Infotel,Bid,16.21,1
72,North East,Infotel,-,15.15,1
72,Jammu & Kashmir,Infotel,-,15.15,1
72,Delhi,Qualcomm,No Bid,-,-
72,Mumbai,Qualcomm,No Bid,-,-
72,Kolkata,Qualcomm,No Bid,-,-
72,Maharashtra,Qualcomm,No Bid,-,-
72,Gujarat,Qualcomm,No Bid,-,-
72,Andhra Pradesh,Qualcomm,No Bid,-,-
72,Karnataka,Qualcomm,No Bid,-,-
72,Tamil Nadu,Qualcomm,No Bid,-,-
72,Kerala,Qualcomm,No Bid,168.82,2
72,Punjab,Qualcomm,No Bid,-,-
72,Haryana,Qualcomm,Bid,76.81,2
72,Uttar Pradesh (East),Qualcomm,No Bid,-,-
72,Uttar Pradesh (West),Qualcomm,No Bid,-,-
72,Rajasthan,Qualcomm,No Bid,-,-
72,Madhya Pradesh,Qualcomm,No Bid,-,-
72,West Bengal,Qualcomm,No Bid,-,-
72,Himachal Pradesh,Qualcomm,No Bid,-,-
72,Bihar,Qualcomm,No Bid,-,-
72,Orissa,Qualcomm,No Bid,-,-
72,Assam,Qualcomm,No Bid,-,-
72,North East,Qualcomm,No Bid,-,-
72,Jammu & Kashmir,Qualcomm,No Bid,-,-
72,Delhi,Reliance,No Bid,-,-
72,Mumbai,Reliance,No Bid,-,-
72,Kolkata,Reliance,No Bid,-,-
72,Maharashtra,Reliance,No Bid,-,-
72,Gujarat,Reliance,No Bid,-,-
72,Andhra Pradesh,Reliance,No Bid,-,-
72,Karnataka,Reliance,No Bid,-,-
72,Tamil Nadu,Reliance,No Bid,-,-
72,Kerala,Reliance,No Bid,-,-
72,Punjab,Reliance,No Bid,-,-
72,Haryana,Reliance,No Bid,-,-
72,Uttar Pradesh (East),Reliance,No Bid,-,-
72,Uttar Pradesh (West),Reliance,No Bid,-,-
72,Rajasthan,Reliance,No Bid,-,-
72,Madhya Pradesh,Reliance,No Bid,-,-
72,West Bengal,Reliance,No Bid,-,-
72,Himachal Pradesh,Reliance,No Bid,-,-
72,Bihar,Reliance,No Bid,-,-
72,Orissa,Reliance,No Bid,-,-
72,Assam,Reliance,No Bid,-,-
72,North East,Reliance,No Bid,-,-
72,Jammu & Kashmir,Reliance,No Bid,-,-
72,Delhi,Spice,No Bid,-,-
72,Mumbai,Spice,No Bid,-,-
72,Kolkata,Spice,No Bid,-,-
72,Maharashtra,Spice,No Bid,-,-
72,Gujarat,Spice,No Bid,-,-
72,Andhra Pradesh,Spice,No Bid,-,-
72,Karnataka,Spice,No Bid,-,-
72,Tamil Nadu,Spice,No Bid,-,-
72,Kerala,Spice,No Bid,-,-
72,Punjab,Spice,No Bid,-,-
72,Haryana,Spice,No Bid,-,-
72,Uttar Pradesh (East),Spice,No Bid,-,-
72,Uttar Pradesh (West),Spice,No Bid,-,-
72,Rajasthan,Spice,No Bid,-,-
72,Madhya Pradesh,Spice,No Bid,-,-
72,West Bengal,Spice,No Bid,-,-
72,Himachal Pradesh,Spice,No Bid,-,-
72,Bihar,Spice,No Bid,-,-
72,Orissa,Spice,No Bid,-,-
72,Assam,Spice,No Bid,-,-
72,North East,Spice,No Bid,-,-
72,Jammu & Kashmir,Spice,No Bid,-,-
72,Delhi,Tata,No Bid,-,-
72,Mumbai,Tata,No Bid,-,-
72,Kolkata,Tata,No Bid,-,-
72,Maharashtra,Tata,No Bid,-,-
72,Gujarat,Tata,No Bid,-,-
72,Andhra Pradesh,Tata,No Bid,-,-
72,Karnataka,Tata,No Bid,-,-
72,Tamil Nadu,Tata,No Bid,-,-
72,Kerala,Tata,No Bid,-,-
72,Punjab,Tata,No Bid,-,-
72,Haryana,Tata,No Bid,-,-
72,Uttar Pradesh (East),Tata,No Bid,-,-
72,Uttar Pradesh (West),Tata,No Bid,-,-
72,Rajasthan,Tata,No Bid,-,-
72,Madhya Pradesh,Tata,No Bid,-,-
72,West Bengal,Tata,No Bid,-,-
72,Himachal Pradesh,Tata,No Bid,-,-
72,Bihar,Tata,No Bid,-,-
72,Orissa,Tata,No Bid,-,-
72,Assam,Tata,No Bid,-,-
72,North East,Tata,No Bid,-,-
72,Jammu & Kashmir,Tata,No Bid,-,-
72,Delhi,Tikona,No Bid,-,-
72,Mumbai,Tikona,Bid,-,-
72,Kolkata,Tikona,No Bid,-,-
72,Maharashtra,Tikona,No Bid,-,-
72,Gujarat,Tikona,No Bid,-,-
72,Andhra Pradesh,Tikona,No Bid,-,-
72,Karnataka,Tikona,No Bid,-,-
72,Tamil Nadu,Tikona,No Bid,-,-
72,Kerala,Tikona,No Bid,-,-
72,Punjab,Tikona,No Bid,-,-
72,Haryana,Tikona,No Bid,-,-
72,Uttar Pradesh (East),Tikona,No Bid,-,-
72,Uttar Pradesh (West),Tikona,No Bid,178.47,2
72,Rajasthan,Tikona,No Bid,-,-
72,Madhya Pradesh,Tikona,Bid,80.7,2
72,West Bengal,Tikona,No Bid,-,-
72,Himachal Pradesh,Tikona,No Bid,-,-
72,Bihar,Tikona,Bid,18.39,2
72,Orissa,Tikona,No Bid,-,-
72,Assam,Tikona,No Bid,-,-
72,North East,Tikona,No Bid,-,-
72,Jammu & Kashmir,Tikona,No Bid,-,-
72,Delhi,Vodafone,No Bid,-,-
72,Mumbai,Vodafone,No Bid,-,-
72,Kolkata,Vodafone,No Bid,-,-
72,Maharashtra,Vodafone,No Bid,-,-
72,Gujarat,Vodafone,No Bid,-,-
72,Andhra Pradesh,Vodafone,No Bid,-,-
72,Karnataka,Vodafone,No Bid,-,-
72,Tamil Nadu,Vodafone,No Bid,-,-
72,Kerala,Vodafone,No Bid,-,-
72,Punjab,Vodafone,No Bid,-,-
72,Haryana,Vodafone,No Bid,-,-
72,Uttar Pradesh (East),Vodafone,No Bid,-,-
72,Uttar Pradesh (West),Vodafone,No Bid,-,-
72,Rajasthan,Vodafone,No Bid,-,-
72,Madhya Pradesh,Vodafone,No Bid,-,-
72,West Bengal,Vodafone,No Bid,-,-
72,Himachal Pradesh,Vodafone,No Bid,-,-
72,Bihar,Vodafone,No Bid,-,-
72,Orissa,Vodafone,No Bid,-,-
72,Assam,Vodafone,No Bid,-,-
72,North East,Vodafone,No Bid,-,-
72,Jammu & Kashmir,Vodafone,No Bid,-,-
73,Delhi,Aircel,No Bid,-,-
73,Mumbai,Aircel,No Bid,-,-
73,Kolkata,Aircel,No Bid,-,-
73,Maharashtra,Aircel,No Bid,-,-
73,Gujarat,Aircel,No Bid,-,-
73,Andhra Pradesh,Aircel,No Bid,903.33,2
73,Karnataka,Aircel,No Bid,-,-
73,Tamil Nadu,Aircel,Bid,"1,336.47",2
73,Kerala,Aircel,No Bid,-,-
73,Punjab,Aircel,No Bid,-,-
73,Haryana,Aircel,No Bid,-,-
73,Uttar Pradesh (East),Aircel,No Bid,-,-
73,Uttar Pradesh (West),Aircel,No Bid,-,-
73,Rajasthan,Aircel,No Bid,-,-
73,Madhya Pradesh,Aircel,No Bid,-,-
73,West Bengal,Aircel,No Bid,60.6,2
73,Himachal Pradesh,Aircel,No Bid,15,2
73,Bihar,Aircel,No Bid,-,-
73,Orissa,Aircel,No Bid,-,-
73,Assam,Aircel,No Bid,-,-
73,North East,Aircel,No Bid,15,2
73,Jammu & Kashmir,Aircel,No Bid,15,2
73,Delhi,Augere,No Bid,-,-
73,Mumbai,Augere,No Bid,-,-
73,Kolkata,Augere,No Bid,-,-
73,Maharashtra,Augere,No Bid,-,-
73,Gujarat,Augere,No Bid,-,-
73,Andhra Pradesh,Augere,No Bid,-,-
73,Karnataka,Augere,No Bid,-,-
73,Tamil Nadu,Augere,No Bid,-,-
73,Kerala,Augere,No Bid,-,-
73,Punjab,Augere,No Bid,-,-
73,Haryana,Augere,No Bid,-,-
73,Uttar Pradesh (East),Augere,No Bid,-,-
73,Uttar Pradesh (West),Augere,No Bid,-,-
73,Rajasthan,Augere,No Bid,-,-
73,Madhya Pradesh,Augere,Bid,-,-
73,West Bengal,Augere,No Bid,-,-
73,Himachal Pradesh,Augere,No Bid,-,-
73,Bihar,Augere,Bid,-,-
73,Orissa,Augere,No Bid,-,-
73,Assam,Augere,No Bid,-,-
73,North East,Augere,No Bid,-,-
73,Jammu & Kashmir,Augere,No Bid,-,-
73,Delhi,Bharti,No Bid,-,-
73,Mumbai,Bharti,No Bid,-,-
73,Kolkata,Bharti,No Bid,441.86,2
73,Maharashtra,Bharti,No Bid,915.64,2
73,Gujarat,Bharti,No Bid,-,-
73,Andhra Pradesh,Bharti,No Bid,-,-
73,Karnataka,Bharti,No Bid,-,-
73,Tamil Nadu,Bharti,No Bid,-,-
73,Kerala,Bharti,No Bid,-,-
73,Punjab,Bharti,No Bid,280.65,2
73,Haryana,Bharti,No Bid,-,-
73,Uttar Pradesh (East),Bharti,No Bid,-,-
73,Uttar Pradesh (West),Bharti,No Bid,-,-
73,Rajasthan,Bharti,No Bid,-,-
73,Madhya Pradesh,Bharti,No Bid,-,-
73,West Bengal,Bharti,No Bid,-,-
73,Himachal Pradesh,Bharti,No Bid,-,-
73,Bihar,Bharti,Bid,18.57,2
73,Orissa,Bharti,No Bid,16.69,2
73,Assam,Bharti,Bid,16.37,2
73,North East,Bharti,No Bid,-,-
73,Jammu & Kashmir,Bharti,No Bid,-,-
73,Delhi,Idea,No Bid,-,-
73,Mumbai,Idea,No Bid,-,-
73,Kolkata,Idea,No Bid,-,-
73,Maharashtra,Idea,No Bid,-,-
73,Gujarat,Idea,No Bid,-,-
73,Andhra Pradesh,Idea,No Bid,-,-
73,Karnataka,Idea,No Bid,-,-
73,Tamil Nadu,Idea,No Bid,-,-
73,Kerala,Idea,No Bid,-,-
73,Punjab,Idea,No Bid,-,-
73,Haryana,Idea,Bid,-,-
73,Uttar Pradesh (East),Idea,No Bid,-,-
73,Uttar Pradesh (West),Idea,No Bid,-,-
73,Rajasthan,Idea,No Bid,-,-
73,Madhya Pradesh,Idea,Bid,81.5,2
73,West Bengal,Idea,No Bid,-,-
73,Himachal Pradesh,Idea,No Bid,-,-
73,Bihar,Idea,No Bid,-,-
73,Orissa,Idea,No Bid,-,-
73,Assam,Idea,Bid,-,-
73,North East,Idea,No Bid,-,-
73,Jammu & Kashmir,Idea,No Bid,-,-
73,Delhi,Infotel,Bid,"1,455.50",1
73,Mumbai,Infotel,Bid,"1,493.59",1
73,Kolkata,Infotel,-,446.27,1
73,Maharashtra,Infotel,-,924.79,1
73,Gujarat,Infotel,-,572.59,1
73,Andhra Pradesh,Infotel,-,912.36,1
73,Karnataka,Infotel,Bid,"1,057.51",1
73,Tamil Nadu,Infotel,Bid,"1,336.47",1
73,Kerala,Infotel,-,170.5,1
73,Punjab,Infotel,-,283.45,1
73,Haryana,Infotel,Bid,77.57,1
73,Uttar Pradesh (East),Infotel,Bid,92.64,1
73,Uttar Pradesh (West),Infotel,-,180.25,1
73,Rajasthan,Infotel,Bid,70.27,1
73,Madhya Pradesh,Infotel,Bid,81.5,1
73,West Bengal,Infotel,-,61.2,1
73,Himachal Pradesh,Infotel,-,15.15,1
73,Bihar,Infotel,Bid,18.57,1
73,Orissa,Infotel,-,16.85,1
73,Assam,Infotel,Bid,16.37,1
73,North East,Infotel,-,15.15,1
73,Jammu & Kashmir,Infotel,-,15.15,1
73,Delhi,Qualcomm,Bid,"1,455.50",2
73,Mumbai,Qualcomm,Bid,"1,493.59",2
73,Kolkata,Qualcomm,No Bid,-,-
73,Maharashtra,Qualcomm,No Bid,-,-
73,Gujarat,Qualcomm,No Bid,-,-
73,Andhra Pradesh,Qualcomm,No Bid,-,-
73,Karnataka,Qualcomm,Bid,"1,057.51",2
73,Tamil Nadu,Qualcomm,No Bid,-,-
73,Kerala,Qualcomm,No Bid,168.82,2
73,Punjab,Qualcomm,No Bid,-,-
73,Haryana,Qualcomm,No Bid,-,-
73,Uttar Pradesh (East),Qualcomm,No Bid,-,-
73,Uttar Pradesh (West),Qualcomm,No Bid,-,-
73,Rajasthan,Qualcomm,No Bid,-,-
73,Madhya Pradesh,Qualcomm,No Bid,-,-
73,West Bengal,Qualcomm,No Bid,-,-
73,Himachal Pradesh,Qualcomm,No Bid,-,-
73,Bihar,Qualcomm,No Bid,-,-
73,Orissa,Qualcomm,No Bid,-,-
73,Assam,Qualcomm,No Bid,-,-
73,North East,Qualcomm,No Bid,-,-
73,Jammu & Kashmir,Qualcomm,No Bid,-,-
73,Delhi,Reliance,No Bid,-,-
73,Mumbai,Reliance,No Bid,-,-
73,Kolkata,Reliance,No Bid,-,-
73,Maharashtra,Reliance,No Bid,-,-
73,Gujarat,Reliance,No Bid,-,-
73,Andhra Pradesh,Reliance,No Bid,-,-
73,Karnataka,Reliance,No Bid,-,-
73,Tamil Nadu,Reliance,No Bid,-,-
73,Kerala,Reliance,No Bid,-,-
73,Punjab,Reliance,No Bid,-,-
73,Haryana,Reliance,No Bid,-,-
73,Uttar Pradesh (East),Reliance,No Bid,-,-
73,Uttar Pradesh (West),Reliance,No Bid,-,-
73,Rajasthan,Reliance,No Bid,-,-
73,Madhya Pradesh,Reliance,No Bid,-,-
73,West Bengal,Reliance,No Bid,-,-
73,Himachal Pradesh,Reliance,No Bid,-,-
73,Bihar,Reliance,No Bid,-,-
73,Orissa,Reliance,No Bid,-,-
73,Assam,Reliance,No Bid,-,-
73,North East,Reliance,No Bid,-,-
73,Jammu & Kashmir,Reliance,No Bid,-,-
73,Delhi,Spice,No Bid,-,-
73,Mumbai,Spice,No Bid,-,-
73,Kolkata,Spice,No Bid,-,-
73,Maharashtra,Spice,No Bid,-,-
73,Gujarat,Spice,No Bid,-,-
73,Andhra Pradesh,Spice,No Bid,-,-
73,Karnataka,Spice,No Bid,-,-
73,Tamil Nadu,Spice,No Bid,-,-
73,Kerala,Spice,No Bid,-,-
73,Punjab,Spice,No Bid,-,-
73,Haryana,Spice,No Bid,-,-
73,Uttar Pradesh (East),Spice,No Bid,-,-
73,Uttar Pradesh (West),Spice,No Bid,-,-
73,Rajasthan,Spice,No Bid,-,-
73,Madhya Pradesh,Spice,No Bid,-,-
73,West Bengal,Spice,No Bid,-,-
73,Himachal Pradesh,Spice,No Bid,-,-
73,Bihar,Spice,No Bid,-,-
73,Orissa,Spice,No Bid,-,-
73,Assam,Spice,No Bid,-,-
73,North East,Spice,No Bid,-,-
73,Jammu & Kashmir,Spice,No Bid,-,-
73,Delhi,Tata,No Bid,-,-
73,Mumbai,Tata,No Bid,-,-
73,Kolkata,Tata,No Bid,-,-
73,Maharashtra,Tata,No Bid,-,-
73,Gujarat,Tata,No Bid,-,-
73,Andhra Pradesh,Tata,No Bid,-,-
73,Karnataka,Tata,No Bid,-,-
73,Tamil Nadu,Tata,No Bid,-,-
73,Kerala,Tata,No Bid,-,-
73,Punjab,Tata,No Bid,-,-
73,Haryana,Tata,No Bid,-,-
73,Uttar Pradesh (East),Tata,No Bid,-,-
73,Uttar Pradesh (West),Tata,No Bid,-,-
73,Rajasthan,Tata,No Bid,-,-
73,Madhya Pradesh,Tata,No Bid,-,-
73,West Bengal,Tata,No Bid,-,-
73,Himachal Pradesh,Tata,No Bid,-,-
73,Bihar,Tata,No Bid,-,-
73,Orissa,Tata,No Bid,-,-
73,Assam,Tata,No Bid,-,-
73,North East,Tata,No Bid,-,-
73,Jammu & Kashmir,Tata,No Bid,-,-
73,Delhi,Tikona,No Bid,-,-
73,Mumbai,Tikona,No Bid,-,-
73,Kolkata,Tikona,No Bid,-,-
73,Maharashtra,Tikona,No Bid,-,-
73,Gujarat,Tikona,Bid,572.59,2
73,Andhra Pradesh,Tikona,No Bid,-,-
73,Karnataka,Tikona,No Bid,-,-
73,Tamil Nadu,Tikona,No Bid,-,-
73,Kerala,Tikona,No Bid,-,-
73,Punjab,Tikona,No Bid,-,-
73,Haryana,Tikona,Bid,77.57,2
73,Uttar Pradesh (East),Tikona,Bid,92.64,2
73,Uttar Pradesh (West),Tikona,No Bid,178.47,2
73,Rajasthan,Tikona,Bid,70.27,2
73,Madhya Pradesh,Tikona,No Bid,-,-
73,West Bengal,Tikona,No Bid,-,-
73,Himachal Pradesh,Tikona,No Bid,-,-
73,Bihar,Tikona,No Bid,-,-
73,Orissa,Tikona,No Bid,-,-
73,Assam,Tikona,No Bid,-,-
73,North East,Tikona,No Bid,-,-
73,Jammu & Kashmir,Tikona,No Bid,-,-
73,Delhi,Vodafone,No Bid,-,-
73,Mumbai,Vodafone,No Bid,-,-
73,Kolkata,Vodafone,No Bid,-,-
73,Maharashtra,Vodafone,No Bid,-,-
73,Gujarat,Vodafone,No Bid,-,-
73,Andhra Pradesh,Vodafone,No Bid,-,-
73,Karnataka,Vodafone,No Bid,-,-
73,Tamil Nadu,Vodafone,No Bid,-,-
73,Kerala,Vodafone,No Bid,-,-
73,Punjab,Vodafone,No Bid,-,-
73,Haryana,Vodafone,No Bid,-,-
73,Uttar Pradesh (East),Vodafone,No Bid,-,-
73,Uttar Pradesh (West),Vodafone,No Bid,-,-
73,Rajasthan,Vodafone,No Bid,-,-
73,Madhya Pradesh,Vodafone,No Bid,-,-
73,West Bengal,Vodafone,No Bid,-,-
73,Himachal Pradesh,Vodafone,No Bid,-,-
73,Bihar,Vodafone,No Bid,-,-
73,Orissa,Vodafone,No Bid,-,-
73,Assam,Vodafone,No Bid,-,-
73,North East,Vodafone,No Bid,-,-
73,Jammu & Kashmir,Vodafone,No Bid,-,-
74,Delhi,Aircel,No Bid,-,-
74,Mumbai,Aircel,No Bid,-,-
74,Kolkata,Aircel,No Bid,-,-
74,Maharashtra,Aircel,No Bid,-,-
74,Gujarat,Aircel,No Bid,-,-
74,Andhra Pradesh,Aircel,No Bid,903.33,2
74,Karnataka,Aircel,No Bid,-,-
74,Tamil Nadu,Aircel,No Bid,-,-
74,Kerala,Aircel,Bid,170.5,2
74,Punjab,Aircel,No Bid,-,-
74,Haryana,Aircel,No Bid,-,-
74,Uttar Pradesh (East),Aircel,Bid,93.56,2
74,Uttar Pradesh (West),Aircel,No Bid,-,-
74,Rajasthan,Aircel,No Bid,-,-
74,Madhya Pradesh,Aircel,No Bid,-,-
74,West Bengal,Aircel,No Bid,60.6,2
74,Himachal Pradesh,Aircel,No Bid,15,2
74,Bihar,Aircel,Bid,18.75,2
74,Orissa,Aircel,Bid,16.85,2
74,Assam,Aircel,Bid,16.53,2
74,North East,Aircel,No Bid,15,2
74,Jammu & Kashmir,Aircel,No Bid,15,2
74,Delhi,Augere,No Bid,-,-
74,Mumbai,Augere,No Bid,-,-
74,Kolkata,Augere,No Bid,-,-
74,Maharashtra,Augere,No Bid,-,-
74,Gujarat,Augere,No Bid,-,-
74,Andhra Pradesh,Augere,No Bid,-,-
74,Karnataka,Augere,No Bid,-,-
74,Tamil Nadu,Augere,No Bid,-,-
74,Kerala,Augere,No Bid,-,-
74,Punjab,Augere,No Bid,-,-
74,Haryana,Augere,No Bid,-,-
74,Uttar Pradesh (East),Augere,No Bid,-,-
74,Uttar Pradesh (West),Augere,No Bid,-,-
74,Rajasthan,Augere,No Bid,-,-
74,Madhya Pradesh,Augere,Bid,82.31,2
74,West Bengal,Augere,No Bid,-,-
74,Himachal Pradesh,Augere,No Bid,-,-
74,Bihar,Augere,Bid,-,-
74,Orissa,Augere,No Bid,-,-
74,Assam,Augere,No Bid,-,-
74,North East,Augere,No Bid,-,-
74,Jammu & Kashmir,Augere,No Bid,-,-
74,Delhi,Bharti,Bid,"1,470.05",2
74,Mumbai,Bharti,Bid,"1,508.52",2
74,Kolkata,Bharti,No Bid,441.86,2
74,Maharashtra,Bharti,No Bid,915.64,2
74,Gujarat,Bharti,No Bid,-,-
74,Andhra Pradesh,Bharti,No Bid,-,-
74,Karnataka,Bharti,Bid,"1,068.08",2
74,Tamil Nadu,Bharti,Bid,"1,349.83",2
74,Kerala,Bharti,No Bid,-,-
74,Punjab,Bharti,No Bid,280.65,2
74,Haryana,Bharti,No Bid,-,-
74,Uttar Pradesh (East),Bharti,No Bid,-,-
74,Uttar Pradesh (West),Bharti,No Bid,-,-
74,Rajasthan,Bharti,No Bid,-,-
74,Madhya Pradesh,Bharti,No Bid,-,-
74,West Bengal,Bharti,No Bid,-,-
74,Himachal Pradesh,Bharti,No Bid,-,-
74,Bihar,Bharti,No Bid,-,-
74,Orissa,Bharti,No Bid,-,-
74,Assam,Bharti,No Bid,-,-
74,North East,Bharti,No Bid,-,-
74,Jammu & Kashmir,Bharti,No Bid,-,-
74,Delhi,Idea,No Bid,-,-
74,Mumbai,Idea,No Bid,-,-
74,Kolkata,Idea,No Bid,-,-
74,Maharashtra,Idea,No Bid,-,-
74,Gujarat,Idea,No Bid,-,-
74,Andhra Pradesh,Idea,No Bid,-,-
74,Karnataka,Idea,No Bid,-,-
74,Tamil Nadu,Idea,No Bid,-,-
74,Kerala,Idea,No Bid,-,-
74,Punjab,Idea,No Bid,-,-
74,Haryana,Idea,Bid,-,-
74,Uttar Pradesh (East),Idea,Bid,-,-
74,Uttar Pradesh (West),Idea,No Bid,-,-
74,Rajasthan,Idea,Bid,70.97,2
74,Madhya Pradesh,Idea,No Bid,-,-
74,West Bengal,Idea,No Bid,-,-
74,Himachal Pradesh,Idea,No Bid,-,-
74,Bihar,Idea,No Bid,-,-
74,Orissa,Idea,No Bid,-,-
74,Assam,Idea,Bid,-,-
74,North East,Idea,No Bid,-,-
74,Jammu & Kashmir,Idea,No Bid,-,-
74,Delhi,Infotel,Bid,"1,470.05",1
74,Mumbai,Infotel,Bid,"1,508.52",1
74,Kolkata,Infotel,-,446.27,1
74,Maharashtra,Infotel,-,924.79,1
74,Gujarat,Infotel,Bid,578.31,1
74,Andhra Pradesh,Infotel,-,912.36,1
74,Karnataka,Infotel,Bid,"1,068.08",1
74,Tamil Nadu,Infotel,Bid,"1,349.83",1
74,Kerala,Infotel,-,170.5,1
74,Punjab,Infotel,-,283.45,1
74,Haryana,Infotel,Bid,78.34,1
74,Uttar Pradesh (East),Infotel,Bid,93.56,1
74,Uttar Pradesh (West),Infotel,-,180.25,1
74,Rajasthan,Infotel,Bid,70.97,1
74,Madhya Pradesh,Infotel,Bid,82.31,1
74,West Bengal,Infotel,-,61.2,1
74,Himachal Pradesh,Infotel,-,15.15,1
74,Bihar,Infotel,Bid,18.75,1
74,Orissa,Infotel,-,16.85,1
74,Assam,Infotel,Bid,16.53,1
74,North East,Infotel,-,15.15,1
74,Jammu & Kashmir,Infotel,-,15.15,1
74,Delhi,Qualcomm,No Bid,-,-
74,Mumbai,Qualcomm,No Bid,-,-
74,Kolkata,Qualcomm,No Bid,-,-
74,Maharashtra,Qualcomm,No Bid,-,-
74,Gujarat,Qualcomm,No Bid,-,-
74,Andhra Pradesh,Qualcomm,No Bid,-,-
74,Karnataka,Qualcomm,No Bid,-,-
74,Tamil Nadu,Qualcomm,No Bid,-,-
74,Kerala,Qualcomm,No Bid,-,-
74,Punjab,Qualcomm,No Bid,-,-
74,Haryana,Qualcomm,Bid,78.34,2
74,Uttar Pradesh (East),Qualcomm,No Bid,-,-
74,Uttar Pradesh (West),Qualcomm,No Bid,-,-
74,Rajasthan,Qualcomm,No Bid,-,-
74,Madhya Pradesh,Qualcomm,No Bid,-,-
74,West Bengal,Qualcomm,No Bid,-,-
74,Himachal Pradesh,Qualcomm,No Bid,-,-
74,Bihar,Qualcomm,No Bid,-,-
74,Orissa,Qualcomm,No Bid,-,-
74,Assam,Qualcomm,No Bid,-,-
74,North East,Qualcomm,No Bid,-,-
74,Jammu & Kashmir,Qualcomm,No Bid,-,-
74,Delhi,Reliance,No Bid,-,-
74,Mumbai,Reliance,No Bid,-,-
74,Kolkata,Reliance,No Bid,-,-
74,Maharashtra,Reliance,No Bid,-,-
74,Gujarat,Reliance,No Bid,-,-
74,Andhra Pradesh,Reliance,No Bid,-,-
74,Karnataka,Reliance,No Bid,-,-
74,Tamil Nadu,Reliance,No Bid,-,-
74,Kerala,Reliance,No Bid,-,-
74,Punjab,Reliance,No Bid,-,-
74,Haryana,Reliance,No Bid,-,-
74,Uttar Pradesh (East),Reliance,No Bid,-,-
74,Uttar Pradesh (West),Reliance,No Bid,-,-
74,Rajasthan,Reliance,No Bid,-,-
74,Madhya Pradesh,Reliance,No Bid,-,-
74,West Bengal,Reliance,No Bid,-,-
74,Himachal Pradesh,Reliance,No Bid,-,-
74,Bihar,Reliance,No Bid,-,-
74,Orissa,Reliance,No Bid,-,-
74,Assam,Reliance,No Bid,-,-
74,North East,Reliance,No Bid,-,-
74,Jammu & Kashmir,Reliance,No Bid,-,-
