Clock_Round,Service_Area,Bidder,bid_decision,prov_win_bid,prov_rank
94,West Bengal,Etisalat,No Bid,-,-
94,Himachal Pradesh,Etisalat,No Bid,-,-
94,Bihar,Etisalat,No Bid,-,-
94,Orissa,Etisalat,No Bid,-,-
94,Assam,Etisalat,No Bid,-,-
94,North East,Etisalat,No Bid,-,-
94,Jammu & Kashmir,Etisalat,No Bid,-,-
94,Delhi,Idea,No Bid,-,-
94,Mumbai,Idea,Bid,1397.13,2
94,Maharashtra,Idea,Bid,883.16,1
94,Gujarat,Idea,No Bid,-,-
94,Andhra Pradesh,Idea,No Bid,-,-
94,Karnataka,Idea,No Bid,-,-
94,Tamil Nadu,Idea,Bid,-,-
94,Kolkata,Idea,-,263.71,2
94,Kerala,Idea,No Bid,271.91,3
94,Punjab,Idea,No Bid,149.25,4
94,Haryana,Idea,No Bid,-,-
94,Uttar Pradesh (East),Idea,No Bid,260.08,3
94,Uttar Pradesh (West),Idea,No Bid,-,-
94,Rajasthan,Idea,No Bid,-,-
94,Madhya Pradesh,Idea,No Bid,236.27,2
94,West Bengal,Idea,No Bid,-,-
94,Himachal Pradesh,Idea,-,30.30,2
94,Bihar,Idea,No Bid,-,-
94,Orissa,Idea,No Bid,30.90,3
94,Assam,Idea,No Bid,30.90,3
94,North East,Idea,No Bid,-,-
94,Jammu & Kashmir,Idea,-,30.30,1
94,Delhi,Reliance,Bid,1363.00,1
94,Mumbai,Reliance,Bid,1397.13,1
94,Maharashtra,Reliance,No Bid,-,-
94,Gujarat,Reliance,No Bid,-,-
94,Andhra Pradesh,Reliance,No Bid,-,-
94,Karnataka,Reliance,No Bid,-,-
94,Tamil Nadu,Reliance,-,808.67,2
94,Kolkata,Reliance,No Bid,-,-
94,Kerala,Reliance,No Bid,-,-
94,Punjab,Reliance,No Bid,-,-
94,Haryana,Reliance,No Bid,-,-
94,Uttar Pradesh (East),Reliance,No Bid,260.08,1
94,Uttar Pradesh (West),Reliance,No Bid,-,-
94,Rajasthan,Reliance,Bid,258.02,3
94,Madhya Pradesh,Reliance,No Bid,236.27,3
94,West Bengal,Reliance,No Bid,123.63,3
94,Himachal Pradesh,Reliance,No Bid,30.00,4
94,Bihar,Reliance,No Bid,35.09,4
94,Orissa,Reliance,-,31.20,2
94,Assam,Reliance,-,31.20,2
94,North East,Reliance,-,31.20,2
94,Jammu & Kashmir,Reliance,No Bid,30.00,4
94,Delhi,STel,No Bid,-,-
94,Mumbai,STel,No Bid,-,-
94,Maharashtra,STel,No Bid,-,-
94,Gujarat,STel,No Bid,-,-
94,Andhra Pradesh,STel,No Bid,-,-
94,Karnataka,STel,No Bid,-,-
94,Tamil Nadu,STel,No Bid,-,-
94,Kolkata,STel,No Bid,-,-
94,Kerala,STel,No Bid,-,-
94,Punjab,STel,No Bid,-,-
94,Haryana,STel,No Bid,-,-
94,Uttar Pradesh (East),STel,No Bid,-,-
94,Uttar Pradesh (West),STel,No Bid,-,-
94,Rajasthan,STel,No Bid,-,-
94,Madhya Pradesh,STel,No Bid,-,-
94,West Bengal,STel,No Bid,-,-
94,Himachal Pradesh,STel,-,30.30,1
94,Bihar,STel,No Bid,35.09,3
94,Orissa,STel,-,31.20,1
94,Assam,STel,No Bid,-,-
94,North East,STel,No Bid,30.90,3
94,Jammu & Kashmir,STel,No Bid,-,-
94,Delhi,Tata,No Bid,-,-
94,Mumbai,Tata,No Bid,-,-
94,Maharashtra,Tata,No Bid,-,-
94,Gujarat,Tata,-,690.77,2
94,Andhra Pradesh,Tata,Bid,771.99,2
94,Karnataka,Tata,No Bid,-,-
94,Tamil Nadu,Tata,Bid,808.67,3
94,Kolkata,Tata,Bid,-,-
94,Kerala,Tata,No Bid,-,-
94,Punjab,Tata,No Bid,149.25,1
94,Haryana,Tata,-,222.58,1
94,Uttar Pradesh (East),Tata,No Bid,-,-
94,Uttar Pradesh (West),Tata,No Bid,315.87,3
94,Rajasthan,Tata,-,258.02,1
94,Madhya Pradesh,Tata,No Bid,236.27,1
94,West Bengal,Tata,No Bid,-,-
94,Himachal Pradesh,Tata,No Bid,-,-
94,Bihar,Tata,No Bid,35.09,1
94,Orissa,Tata,No Bid,-,-
94,Assam,Tata,No Bid,-,-
94,North East,Tata,No Bid,-,-
94,Jammu & Kashmir,Tata,No Bid,30.00,2
94,Delhi,Videocon,No Bid,-,-
94,Mumbai,Videocon,No Bid,-,-
94,Maharashtra,Videocon,No Bid,-,-
94,Gujarat,Videocon,No Bid,-,-
94,Andhra Pradesh,Videocon,No Bid,-,-
94,Karnataka,Videocon,No Bid,-,-
94,Tamil Nadu,Videocon,No Bid,-,-
94,Kolkata,Videocon,No Bid,-,-
94,Kerala,Videocon,No Bid,-,-
94,Punjab,Videocon,No Bid,-,-
94,Haryana,Videocon,No Bid,-,-
94,Uttar Pradesh (East),Videocon,No Bid,-,-
94,Uttar Pradesh (West),Videocon,No Bid,-,-
94,Rajasthan,Videocon,No Bid,-,-
94,Madhya Pradesh,Videocon,No Bid,-,-
94,West Bengal,Videocon,No Bid,-,-
94,Himachal Pradesh,Videocon,No Bid,-,-
94,Bihar,Videocon,No Bid,-,-
94,Orissa,Videocon,No Bid,-,-
94,Assam,Videocon,No Bid,-,-
94,North East,Videocon,No Bid,-,-
94,Jammu & Kashmir,Videocon,No Bid,-,-
94,Delhi,Vodafone,No Bid,-,-
94,Mumbai,Vodafone,No Bid,-,-
94,Maharashtra,Vodafone,Bid,883.16,2
94,Gujarat,Vodafone,Bid,690.77,3
94,Andhra Pradesh,Vodafone,Bid,771.99,3
94,Karnataka,Vodafone,No Bid,748.59,3
94,Tamil Nadu,Vodafone,No Bid,-,-
94,Kolkata,Vodafone,No Bid,-,-
94,Kerala,Vodafone,-,274.62,2
94,Punjab,Vodafone,No Bid,149.25,3
94,Haryana,Vodafone,Bid,222.58,2
94,Uttar Pradesh (East),Vodafone,No Bid,260.08,2
94,Uttar Pradesh (West),Vodafone,-,319.02,1
94,Rajasthan,Vodafone,-,258.02,2
94,Madhya Pradesh,Vodafone,No Bid,-,-
94,West Bengal,Vodafone,No Bid,123.63,2
94,Himachal Pradesh,Vodafone,No Bid,-,-
94,Bihar,Vodafone,No Bid,-,-
94,Orissa,Vodafone,No Bid,-,-
94,Assam,Vodafone,No Bid,-,-
94,North East,Vodafone,No Bid,-,-
94,Jammu & Kashmir,Vodafone,No Bid,-,-
95,Delhi,Aircel,Bid,1363.00,3
95,Mumbai,Aircel,Bid,1397.13,3
95,Maharashtra,Aircel,Bid,883.16,3
95,Gujarat,Aircel,Bid,697.67,1
95,Andhra Pradesh,Aircel,No Bid,771.99,3
95,Karnataka,Aircel,No Bid,748.59,3
95,Tamil Nadu,Aircel,Bid,816.75,1
95,Kolkata,Aircel,No Bid,263.71,3
95,Kerala,Aircel,-,274.62,1
95,Punjab,Aircel,No Bid,-,-
95,Haryana,Aircel,No Bid,-,-
95,Uttar Pradesh (East),Aircel,No Bid,-,-
95,Uttar Pradesh (West),Aircel,No Bid,315.87,3
95,Rajasthan,Aircel,No Bid,-,-
95,Madhya Pradesh,Aircel,No Bid,-,-
95,West Bengal,Aircel,No Bid,123.63,4
95,Himachal Pradesh,Aircel,No Bid,-,-
95,Bihar,Aircel,No Bid,-,-
95,Orissa,Aircel,No Bid,-,-
95,Assam,Aircel,-,31.20,1
95,North East,Aircel,-,31.20,1
95,Jammu & Kashmir,Aircel,No Bid,30.00,3
95,Delhi,Bharti,-,1363.00,2
95,Mumbai,Bharti,Bid,-,-
95,Maharashtra,Bharti,No Bid,-,-
95,Gujarat,Bharti,No Bid,-,-
95,Andhra Pradesh,Bharti,Bid,779.70,2
95,Karnataka,Bharti,-,756.07,1
95,Tamil Nadu,Bharti,No Bid,808.67,2
95,Kolkata,Bharti,No Bid,-,-
95,Kerala,Bharti,No Bid,-,-
95,Punjab,Bharti,No Bid,149.25,2
95,Haryana,Bharti,No Bid,220.38,3
95,Uttar Pradesh (East),Bharti,No Bid,-,-
95,Uttar Pradesh (West),Bharti,No Bid,-,-
95,Rajasthan,Bharti,Bid,260.60,1
95,Madhya Pradesh,Bharti,No Bid,-,-
95,West Bengal,Bharti,-,124.86,1
95,Himachal Pradesh,Bharti,No Bid,30.00,3
95,Bihar,Bharti,No Bid,35.09,2
95,Orissa,Bharti,No Bid,-,-
95,Assam,Bharti,No Bid,-,-
95,North East,Bharti,No Bid,-,-
95,Jammu & Kashmir,Bharti,No Bid,-,-
95,Delhi,Etisalat,Bid,-,-
95,Mumbai,Etisalat,No Bid,-,-
95,Maharashtra,Etisalat,No Bid,-,-
95,Gujarat,Etisalat,No Bid,-,-
95,Andhra Pradesh,Etisalat,No Bid,-,-
95,Karnataka,Etisalat,No Bid,-,-
95,Tamil Nadu,Etisalat,No Bid,-,-
95,Kolkata,Etisalat,No Bid,-,-
95,Kerala,Etisalat,No Bid,-,-
95,Punjab,Etisalat,No Bid,-,-
95,Haryana,Etisalat,No Bid,-,-
95,Uttar Pradesh (East),Etisalat,No Bid,-,-
95,Uttar Pradesh (West),Etisalat,No Bid,-,-
95,Rajasthan,Etisalat,No Bid,-,-
95,Madhya Pradesh,Etisalat,No Bid,-,-
95,West Bengal,Etisalat,No Bid,-,-
95,Himachal Pradesh,Etisalat,No Bid,-,-
95,Bihar,Etisalat,No Bid,-,-
95,Orissa,Etisalat,No Bid,-,-
95,Assam,Etisalat,No Bid,-,-
95,North East,Etisalat,No Bid,-,-
95,Jammu & Kashmir,Etisalat,No Bid,-,-
95,Delhi,Idea,Bid,-,-
95,Mumbai,Idea,-,1397.13,2
95,Maharashtra,Idea,-,883.16,1
95,Gujarat,Idea,No Bid,-,-
95,Andhra Pradesh,Idea,No Bid,-,-
95,Karnataka,Idea,Bid,756.07,2
95,Tamil Nadu,Idea,No Bid,-,-
95,Kolkata,Idea,No Bid,-,-
95,Kerala,Idea,No Bid,271.91,3
95,Punjab,Idea,No Bid,149.25,4
95,Haryana,Idea,No Bid,-,-
95,Uttar Pradesh (East),Idea,No Bid,260.08,3
95,Uttar Pradesh (West),Idea,No Bid,-,-
95,Rajasthan,Idea,No Bid,-,-
95,Madhya Pradesh,Idea,No Bid,236.27,2
95,West Bengal,Idea,No Bid,-,-
95,Himachal Pradesh,Idea,-,30.30,2
95,Bihar,Idea,No Bid,-,-
95,Orissa,Idea,No Bid,30.90,3
95,Assam,Idea,No Bid,30.90,3
95,North East,Idea,No Bid,-,-
95,Jammu & Kashmir,Idea,-,30.30,1
95,Delhi,Reliance,-,1363.00,1
95,Mumbai,Reliance,-,1397.13,1
95,Maharashtra,Reliance,Bid,-,-
95,Gujarat,Reliance,Bid,697.67,2
95,Andhra Pradesh,Reliance,Bid,779.70,1
95,Karnataka,Reliance,No Bid,-,-
95,Tamil Nadu,Reliance,No Bid,808.67,3
95,Kolkata,Reliance,Bid,266.34,1
95,Kerala,Reliance,No Bid,-,-
95,Punjab,Reliance,No Bid,-,-
95,Haryana,Reliance,No Bid,-,-
95,Uttar Pradesh (East),Reliance,No Bid,260.08,1
95,Uttar Pradesh (West),Reliance,Bid,319.02,2
95,Rajasthan,Reliance,No Bid,-,-
95,Madhya Pradesh,Reliance,No Bid,236.27,3
95,West Bengal,Reliance,No Bid,123.63,3
95,Himachal Pradesh,Reliance,No Bid,30.00,4
95,Bihar,Reliance,No Bid,35.09,4
95,Orissa,Reliance,-,31.20,2
95,Assam,Reliance,-,31.20,2
95,North East,Reliance,-,31.20,2
95,Jammu & Kashmir,Reliance,No Bid,30.00,4
95,Delhi,STel,No Bid,-,-
95,Mumbai,STel,No Bid,-,-
95,Maharashtra,STel,No Bid,-,-
95,Gujarat,STel,No Bid,-,-
95,Andhra Pradesh,STel,No Bid,-,-
95,Karnataka,STel,No Bid,-,-
95,Tamil Nadu,STel,No Bid,-,-
95,Kolkata,STel,No Bid,-,-
95,Kerala,STel,No Bid,-,-
95,Punjab,STel,No Bid,-,-
95,Haryana,STel,No Bid,-,-
95,Uttar Pradesh (East),STel,No Bid,-,-
95,Uttar Pradesh (West),STel,No Bid,-,-
95,Rajasthan,STel,No Bid,-,-
95,Madhya Pradesh,STel,No Bid,-,-
95,West Bengal,STel,No Bid,-,-
95,Himachal Pradesh,STel,-,30.30,1
95,Bihar,STel,No Bid,35.09,3
95,Orissa,STel,-,31.20,1
95,Assam,STel,No Bid,-,-
95,North East,STel,No Bid,30.90,3
95,Jammu & Kashmir,STel,No Bid,-,-
95,Delhi,Tata,No Bid,-,-
95,Mumbai,Tata,Bid,-,-
95,Maharashtra,Tata,Bid,-,-
95,Gujarat,Tata,No Bid,690.77,3
95,Andhra Pradesh,Tata,No Bid,-,-
95,Karnataka,Tata,No Bid,-,-
95,Tamil Nadu,Tata,No Bid,-,-
95,Kolkata,Tata,Bid,266.34,2
95,Kerala,Tata,No Bid,-,-
95,Punjab,Tata,No Bid,149.25,1
95,Haryana,Tata,-,222.58,1
95,Uttar Pradesh (East),Tata,No Bid,-,-
95,Uttar Pradesh (West),Tata,No Bid,-,-
95,Rajasthan,Tata,No Bid,258.02,2
95,Madhya Pradesh,Tata,No Bid,236.27,1
95,West Bengal,Tata,No Bid,-,-
95,Himachal Pradesh,Tata,No Bid,-,-
95,Bihar,Tata,No Bid,35.09,1
95,Orissa,Tata,No Bid,-,-
95,Assam,Tata,No Bid,-,-
95,North East,Tata,No Bid,-,-
95,Jammu & Kashmir,Tata,No Bid,30.00,2
95,Delhi,Videocon,No Bid,-,-
95,Mumbai,Videocon,No Bid,-,-
95,Maharashtra,Videocon,No Bid,-,-
95,Gujarat,Videocon,No Bid,-,-
95,Andhra Pradesh,Videocon,No Bid,-,-
95,Karnataka,Videocon,No Bid,-,-
95,Tamil Nadu,Videocon,No Bid,-,-
95,Kolkata,Videocon,No Bid,-,-
95,Kerala,Videocon,No Bid,-,-
95,Punjab,Videocon,No Bid,-,-
95,Haryana,Videocon,No Bid,-,-
95,Uttar Pradesh (East),Videocon,No Bid,-,-
95,Uttar Pradesh (West),Videocon,No Bid,-,-
95,Rajasthan,Videocon,No Bid,-,-
95,Madhya Pradesh,Videocon,No Bid,-,-
95,West Bengal,Videocon,No Bid,-,-
95,Himachal Pradesh,Videocon,No Bid,-,-
95,Bihar,Videocon,No Bid,-,-
95,Orissa,Videocon,No Bid,-,-
95,Assam,Videocon,No Bid,-,-
95,North East,Videocon,No Bid,-,-
95,Jammu & Kashmir,Videocon,No Bid,-,-
95,Delhi,Vodafone,No Bid,-,-
95,Mumbai,Vodafone,No Bid,-,-
95,Maharashtra,Vodafone,-,883.16,2
95,Gujarat,Vodafone,No Bid,-,-
95,Andhra Pradesh,Vodafone,No Bid,-,-
95,Karnataka,Vodafone,No Bid,-,-
95,Tamil Nadu,Vodafone,No Bid,-,-
95,Kolkata,Vodafone,No Bid,-,-
95,Kerala,Vodafone,-,274.62,2
95,Punjab,Vodafone,No Bid,149.25,3
95,Haryana,Vodafone,-,222.58,2
95,Uttar Pradesh (East),Vodafone,No Bid,260.08,2
95,Uttar Pradesh (West),Vodafone,-,319.02,1
95,Rajasthan,Vodafone,No Bid,258.02,3
95,Madhya Pradesh,Vodafone,No Bid,-,-
95,West Bengal,Vodafone,No Bid,123.63,2
95,Himachal Pradesh,Vodafone,No Bid,-,-
95,Bihar,Vodafone,No Bid,-,-
95,Orissa,Vodafone,No Bid,-,-
95,Assam,Vodafone,No Bid,-,-
95,North East,Vodafone,No Bid,-,-
95,Jammu & Kashmir,Vodafone,No Bid,-,-
96,Delhi,Aircel,Bid,1403.00,1
96,Mumbai,Aircel,Bid,1437.13,1
96,Maharashtra,Aircel,Bid,923.16,1
96,Gujarat,Aircel,-,697.67,1
96,Andhra Pradesh,Aircel,No Bid,-,-
96,Karnataka,Aircel,No Bid,-,-
96,Tamil Nadu,Aircel,-,816.75,1
96,Kolkata,Aircel,No Bid,-,-
96,Kerala,Aircel,-,274.62,1
96,Punjab,Aircel,No Bid,-,-
96,Haryana,Aircel,No Bid,-,-
96,Uttar Pradesh (East),Aircel,No Bid,-,-
96,Uttar Pradesh (West),Aircel,No Bid,-,-
96,Rajasthan,Aircel,No Bid,-,-
96,Madhya Pradesh,Aircel,No Bid,-,-
96,West Bengal,Aircel,No Bid,123.63,4
96,Himachal Pradesh,Aircel,No Bid,-,-
96,Bihar,Aircel,No Bid,-,-
96,Orissa,Aircel,No Bid,-,-
96,Assam,Aircel,-,31.20,1
96,North East,Aircel,-,31.20,1
96,Jammu & Kashmir,Aircel,No Bid,30.00,3
96,Delhi,Bharti,No Bid,-,-
96,Mumbai,Bharti,Bid,1437.13,2
96,Maharashtra,Bharti,No Bid,-,-
96,Gujarat,Bharti,No Bid,-,-
96,Andhra Pradesh,Bharti,-,779.70,2
96,Karnataka,Bharti,-,756.07,1
96,Tamil Nadu,Bharti,No Bid,808.67,3
96,Kolkata,Bharti,Bid,266.34,3
96,Kerala,Bharti,No Bid,-,-
96,Punjab,Bharti,No Bid,149.25,2
96,Haryana,Bharti,No Bid,220.38,3
96,Uttar Pradesh (East),Bharti,No Bid,-,-
96,Uttar Pradesh (West),Bharti,No Bid,-,-
96,Rajasthan,Bharti,-,260.60,1
96,Madhya Pradesh,Bharti,No Bid,-,-
96,West Bengal,Bharti,-,124.86,1
96,Himachal Pradesh,Bharti,No Bid,30.00,3
96,Bihar,Bharti,No Bid,35.09,2
96,Orissa,Bharti,No Bid,-,-
96,Assam,Bharti,No Bid,-,-
96,North East,Bharti,No Bid,-,-
96,Jammu & Kashmir,Bharti,No Bid,-,-
96,Delhi,Etisalat,Bid,1403.00,2
96,Mumbai,Etisalat,No Bid,-,-
96,Maharashtra,Etisalat,No Bid,-,-
96,Gujarat,Etisalat,No Bid,-,-
96,Andhra Pradesh,Etisalat,No Bid,-,-
96,Karnataka,Etisalat,No Bid,-,-
96,Tamil Nadu,Etisalat,No Bid,-,-
96,Kolkata,Etisalat,No Bid,-,-
96,Kerala,Etisalat,No Bid,-,-
96,Punjab,Etisalat,No Bid,-,-
96,Haryana,Etisalat,No Bid,-,-
96,Uttar Pradesh (East),Etisalat,No Bid,-,-
96,Uttar Pradesh (West),Etisalat,No Bid,-,-
96,Rajasthan,Etisalat,No Bid,-,-
96,Madhya Pradesh,Etisalat,No Bid,-,-
96,West Bengal,Etisalat,No Bid,-,-
96,Himachal Pradesh,Etisalat,No Bid,-,-
96,Bihar,Etisalat,No Bid,-,-
96,Orissa,Etisalat,No Bid,-,-
96,Assam,Etisalat,No Bid,-,-
96,North East,Etisalat,No Bid,-,-
96,Jammu & Kashmir,Etisalat,No Bid,-,-
96,Delhi,Idea,No Bid,-,-
96,Mumbai,Idea,No Bid,-,-
96,Maharashtra,Idea,No Bid,-,-
96,Gujarat,Idea,No Bid,-,-
96,Andhra Pradesh,Idea,Bid,-,-
96,Karnataka,Idea,-,756.07,2
96,Tamil Nadu,Idea,No Bid,-,-
96,Kolkata,Idea,Bid,-,-
96,Kerala,Idea,No Bid,271.91,3
96,Punjab,Idea,No Bid,149.25,4
96,Haryana,Idea,No Bid,-,-
96,Uttar Pradesh (East),Idea,No Bid,260.08,3
96,Uttar Pradesh (West),Idea,No Bid,-,-
96,Rajasthan,Idea,No Bid,-,-
96,Madhya Pradesh,Idea,No Bid,236.27,2
96,West Bengal,Idea,No Bid,-,-
96,Himachal Pradesh,Idea,-,30.30,2
96,Bihar,Idea,No Bid,-,-
96,Orissa,Idea,No Bid,30.90,3
96,Assam,Idea,No Bid,30.90,3
96,North East,Idea,No Bid,-,-
96,Jammu & Kashmir,Idea,-,30.30,1
96,Delhi,Reliance,No Bid,1363.00,3
96,Mumbai,Reliance,No Bid,-,-
96,Maharashtra,Reliance,Bid,923.16,2
96,Gujarat,Reliance,-,697.67,2
96,Andhra Pradesh,Reliance,-,779.70,1
96,Karnataka,Reliance,No Bid,-,-
96,Tamil Nadu,Reliance,No Bid,-,-
96,Kolkata,Reliance,-,266.34,1
96,Kerala,Reliance,No Bid,-,-
96,Punjab,Reliance,No Bid,-,-
96,Haryana,Reliance,No Bid,-,-
96,Uttar Pradesh (East),Reliance,No Bid,260.08,1
96,Uttar Pradesh (West),Reliance,-,319.02,2
96,Rajasthan,Reliance,Bid,260.60,2
96,Madhya Pradesh,Reliance,No Bid,236.27,3
96,West Bengal,Reliance,No Bid,123.63,3
96,Himachal Pradesh,Reliance,No Bid,30.00,4
96,Bihar,Reliance,No Bid,35.09,4
96,Orissa,Reliance,-,31.20,2
96,Assam,Reliance,-,31.20,2
96,North East,Reliance,-,31.20,2
96,Jammu & Kashmir,Reliance,No Bid,30.00,4
96,Delhi,STel,No Bid,-,-
96,Mumbai,STel,No Bid,-,-
96,Maharashtra,STel,No Bid,-,-
96,Gujarat,STel,No Bid,-,-
96,Andhra Pradesh,STel,No Bid,-,-
96,Karnataka,STel,No Bid,-,-
96,Tamil Nadu,STel,No Bid,-,-
96,Kolkata,STel,No Bid,-,-
96,Kerala,STel,No Bid,-,-
96,Punjab,STel,No Bid,-,-
96,Haryana,STel,No Bid,-,-
96,Uttar Pradesh (East),STel,No Bid,-,-
96,Uttar Pradesh (West),STel,No Bid,-,-
96,Rajasthan,STel,No Bid,-,-
96,Madhya Pradesh,STel,No Bid,-,-
96,West Bengal,STel,No Bid,-,-
96,Himachal Pradesh,STel,-,30.30,1
96,Bihar,STel,No Bid,35.09,3
96,Orissa,STel,-,31.20,1
96,Assam,STel,No Bid,-,-
96,North East,STel,No Bid,30.90,3
96,Jammu & Kashmir,STel,No Bid,-,-
96,Delhi,Tata,No Bid,-,-
96,Mumbai,Tata,Bid,1437.13,3
96,Maharashtra,Tata,Bid,923.16,3
96,Gujarat,Tata,No Bid,-,-
96,Andhra Pradesh,Tata,Bid,779.70,3
96,Karnataka,Tata,No Bid,-,-
96,Tamil Nadu,Tata,Bid,816.75,2
96,Kolkata,Tata,-,266.34,2
96,Kerala,Tata,No Bid,-,-
96,Punjab,Tata,No Bid,149.25,1
96,Haryana,Tata,-,222.58,1
96,Uttar Pradesh (East),Tata,No Bid,-,-
96,Uttar Pradesh (West),Tata,Bid,319.02,3
96,Rajasthan,Tata,No Bid,258.02,3
96,Madhya Pradesh,Tata,No Bid,236.27,1
96,West Bengal,Tata,No Bid,-,-
96,Himachal Pradesh,Tata,No Bid,-,-
96,Bihar,Tata,No Bid,35.09,1
96,Orissa,Tata,No Bid,-,-
96,Assam,Tata,No Bid,-,-
96,North East,Tata,No Bid,-,-
96,Jammu & Kashmir,Tata,No Bid,30.00,2
96,Delhi,Videocon,No Bid,-,-
96,Mumbai,Videocon,No Bid,-,-
96,Maharashtra,Videocon,No Bid,-,-
96,Gujarat,Videocon,No Bid,-,-
96,Andhra Pradesh,Videocon,No Bid,-,-
96,Karnataka,Videocon,No Bid,-,-
96,Tamil Nadu,Videocon,No Bid,-,-
96,Kolkata,Videocon,No Bid,-,-
96,Kerala,Videocon,No Bid,-,-
96,Punjab,Videocon,No Bid,-,-
96,Haryana,Videocon,No Bid,-,-
96,Uttar Pradesh (East),Videocon,No Bid,-,-
96,Uttar Pradesh (West),Videocon,No Bid,-,-
96,Rajasthan,Videocon,No Bid,-,-
96,Madhya Pradesh,Videocon,No Bid,-,-
96,West Bengal,Videocon,No Bid,-,-
96,Himachal Pradesh,Videocon,No Bid,-,-
96,Bihar,Videocon,No Bid,-,-
96,Orissa,Videocon,No Bid,-,-
96,Assam,Videocon,No Bid,-,-
96,North East,Videocon,No Bid,-,-
96,Jammu & Kashmir,Videocon,No Bid,-,-
96,Delhi,Vodafone,No Bid,-,-
96,Mumbai,Vodafone,No Bid,-,-
96,Maharashtra,Vodafone,No Bid,-,-
96,Gujarat,Vodafone,Bid,697.67,3
96,Andhra Pradesh,Vodafone,Bid,-,-
96,Karnataka,Vodafone,Bid,756.07,3
96,Tamil Nadu,Vodafone,No Bid,-,-
96,Kolkata,Vodafone,No Bid,-,-
96,Kerala,Vodafone,-,274.62,2
96,Punjab,Vodafone,No Bid,149.25,3
96,Haryana,Vodafone,-,222.58,2
96,Uttar Pradesh (East),Vodafone,No Bid,260.08,2
96,Uttar Pradesh (West),Vodafone,-,319.02,1
96,Rajasthan,Vodafone,No Bid,-,-
96,Madhya Pradesh,Vodafone,No Bid,-,-
96,West Bengal,Vodafone,No Bid,123.63,2
96,Himachal Pradesh,Vodafone,No Bid,-,-
96,Bihar,Vodafone,No Bid,-,-
96,Orissa,Vodafone,No Bid,-,-
96,Assam,Vodafone,No Bid,-,-
96,North East,Vodafone,No Bid,-,-
96,Jammu & Kashmir,Vodafone,No Bid,-,-
97,Delhi,Aircel,-,1403.00,1
97,Mumbai,Aircel,No Bid,1437.13,3
97,Maharashtra,Aircel,No Bid,923.16,2
97,Gujarat,Aircel,No Bid,697.67,3
97,Andhra Pradesh,Aircel,Bid,818.68,1
97,Karnataka,Aircel,Bid,763.63,1
97,Tamil Nadu,Aircel,-,816.75,1
97,Kolkata,Aircel,Bid,269.00,1
97,Kerala,Aircel,-,274.62,1
97,Punjab,Aircel,No Bid,-,-
97,Haryana,Aircel,No Bid,-,-
97,Uttar Pradesh (East),Aircel,No Bid,-,-
97,Uttar Pradesh (West),Aircel,No Bid,-,-
97,Rajasthan,Aircel,No Bid,-,-
97,Madhya Pradesh,Aircel,No Bid,-,-
97,West Bengal,Aircel,No Bid,123.63,4
97,Himachal Pradesh,Aircel,No Bid,-,-
97,Bihar,Aircel,Bid,35.44,1
97,Orissa,Aircel,No Bid,-,-
97,Assam,Aircel,-,31.20,1
97,North East,Aircel,-,31.20,1
97,Jammu & Kashmir,Aircel,No Bid,30.00,3
97,Delhi,Bharti,Bid,1403.00,3
97,Mumbai,Bharti,No Bid,-,-
97,Maharashtra,Bharti,No Bid,-,-
97,Gujarat,Bharti,No Bid,-,-
97,Andhra Pradesh,Bharti,No Bid,-,-
97,Karnataka,Bharti,No Bid,756.07,2
97,Tamil Nadu,Bharti,No Bid,-,-
97,Kolkata,Bharti,No Bid,-,-
97,Kerala,Bharti,No Bid,-,-
97,Punjab,Bharti,No Bid,149.25,2
97,Haryana,Bharti,No Bid,220.38,3
97,Uttar Pradesh (East),Bharti,No Bid,-,-
97,Uttar Pradesh (West),Bharti,No Bid,-,-
97,Rajasthan,Bharti,-,260.60,1
97,Madhya Pradesh,Bharti,No Bid,-,-
97,West Bengal,Bharti,-,124.86,1
97,Himachal Pradesh,Bharti,No Bid,30.00,3
97,Bihar,Bharti,No Bid,35.09,3
97,Orissa,Bharti,No Bid,-,-
97,Assam,Bharti,No Bid,-,-
97,North East,Bharti,No Bid,-,-
97,Jammu & Kashmir,Bharti,No Bid,-,-
97,Delhi,Etisalat,-,1403.00,2
97,Mumbai,Etisalat,No Bid,-,-
97,Maharashtra,Etisalat,No Bid,-,-
97,Gujarat,Etisalat,No Bid,-,-
97,Andhra Pradesh,Etisalat,No Bid,-,-
97,Karnataka,Etisalat,No Bid,-,-
97,Tamil Nadu,Etisalat,No Bid,-,-
97,Kolkata,Etisalat,No Bid,-,-
97,Kerala,Etisalat,No Bid,-,-
97,Punjab,Etisalat,No Bid,-,-
97,Haryana,Etisalat,No Bid,-,-
97,Uttar Pradesh (East),Etisalat,No Bid,-,-
97,Uttar Pradesh (West),Etisalat,No Bid,-,-
97,Rajasthan,Etisalat,No Bid,-,-
97,Madhya Pradesh,Etisalat,No Bid,-,-
97,West Bengal,Etisalat,No Bid,-,-
97,Himachal Pradesh,Etisalat,No Bid,-,-
97,Bihar,Etisalat,No Bid,-,-
97,Orissa,Etisalat,No Bid,-,-
97,Assam,Etisalat,No Bid,-,-
97,North East,Etisalat,No Bid,-,-
97,Jammu & Kashmir,Etisalat,No Bid,-,-
97,Delhi,Idea,No Bid,-,-
97,Mumbai,Idea,Bid,1451.50,2
